,series_id,area_name,category,date,period,value,inflation_yoy
41628,CUSR0000SEFP01,U.S. city average,Coffee,2020-12-01,M12,195.221,2.3702025684186223
41629,CUSR0000SEFP01,U.S. city average,Coffee,2021-01-01,M01,196.783,2.4932811100231156
41630,CUSR0000SEFP01,U.S. city average,Coffee,2021-02-01,M02,196.093,1.8252344504564366
41631,CUSR0000SEFP01,U.S. city average,Coffee,2021-03-01,M03,194.755,0.6028266214848088
41742,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-03-01,M03,125.388,0.17256255392581465
41743,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-04-01,M04,127.003,1.5090117092275257
41744,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-05-01,M05,124.298,-1.4040041882158794
41745,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-06-01,M06,126.763,0.49070903094876606
41746,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-07-01,M07,125.797,0.5724290659652409
41747,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-08-01,M08,126.374,0.8088704530950785
41748,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-09-01,M09,126.466,0.4391921406050159
41749,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-10-01,M10,126.374,0.8024376236360098
41750,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-11-01,M11,125.691,-0.11205416746137287
41751,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2012-12-01,M12,126.541,-0.2066197171991191
41752,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-01-01,M01,127.677,1.0390617580956718
41753,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-02-01,M02,127.377,0.736282681935374
41754,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-03-01,M03,127.519,1.6995246754075266
41755,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-04-01,M04,128.203,0.9448595702463702
41756,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-05-01,M05,127.129,2.2775909507795733
41757,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-06-01,M06,126.935,0.13568628069704491
41758,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-07-01,M07,127.036,0.9849201491291648
41759,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-08-01,M08,127.133,0.6005982243182828
41760,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-09-01,M09,127.73,0.9994781206015935
41761,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-10-01,M10,129.212,2.245715099624923
41762,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-11-01,M11,127.349,1.319107971135569
41763,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2013-12-01,M12,127.355,0.6432697702720924
41764,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-01-01,M01,128.786,0.8685981030255974
41765,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-02-01,M02,128.016,0.5016604253515133
41766,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-03-01,M03,127.881,0.2838792650506905
41767,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-04-01,M04,129.106,0.704351692238081
41768,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-05-01,M05,128.762,1.2845220209393604
41769,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-06-01,M06,127.524,0.46401701658329575
41770,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-07-01,M07,128.155,0.8808526716836074
41771,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-08-01,M08,127.021,-0.08809671761068616
41772,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-09-01,M09,127.953,0.17458701949424338
41773,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-10-01,M10,128.489,-0.5595455530445936
41774,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-11-01,M11,129.195,1.4495598709059365
41775,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2014-12-01,M12,128.569,0.9532409406776132
41776,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-01-01,M01,128.175,-0.4744304505147956
41777,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-02-01,M02,130.003,1.552149731283592
41778,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-03-01,M03,128.157,0.21582565040936252
41779,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-04-01,M04,127.463,-1.2725977104085073
41780,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-05-01,M05,125.558,-2.488311769000162
41781,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-06-01,M06,127.504,-0.01568332235500902
41782,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-07-01,M07,127.377,-0.6070773672505969
41783,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-08-01,M08,128.431,1.1100526684564072
41784,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-09-01,M09,127.241,-0.5564543230717534
41785,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-10-01,M10,127.409,-0.8405388788145229
41786,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-11-01,M11,128.314,-0.6819149347884967
41787,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2015-12-01,M12,129.259,0.5366768038951752
41788,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-01-01,M01,129.233,0.8254339769845798
41789,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-02-01,M02,130.235,0.17845742021340705
41790,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-03-01,M03,128.329,0.1342103825776153
41791,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-04-01,M04,129.618,1.6906867090842104
41792,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-05-01,M05,128.144,2.059605919176799
41793,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-06-01,M06,125.658,-1.44779771615009
41794,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-07-01,M07,128.159,0.6139255909622499
41795,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-08-01,M08,128.952,0.4056652988764231
41796,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-09-01,M09,128.61,1.0759110664015692
41797,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-10-01,M10,127.567,0.12401007778100048
41798,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-11-01,M11,129.004,0.5377433483485738
41799,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2016-12-01,M12,129.127,-0.10212054866584053
41800,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-01-01,M01,128.863,-0.28630458164710104
41801,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-02-01,M02,131.16,0.7102545398702143
41802,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-03-01,M03,128.697,0.28676292965736927
41803,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-04-01,M04,128.674,-0.7282939097964736
41804,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-05-01,M05,127.757,-0.3020039955050624
41805,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-06-01,M06,127.469,1.441213452386636
41806,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-07-01,M07,128.96,0.6250048767546756
41807,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-08-01,M08,127.118,-1.4222346299398225
41808,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-09-01,M09,126.761,-1.437679807168979
41809,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-10-01,M10,129.462,1.4854938973245302
41810,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-11-01,M11,128.449,-0.43021921800873164
41811,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2017-12-01,M12,129.257,0.10067607858930128
41812,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-01-01,M01,129.468,0.46949085462855145
41813,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-02-01,M02,128.987,-1.656755108264718
41814,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-03-01,M03,128.167,-0.411820011344477
41815,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-04-01,M04,128.895,0.1717518690644626
41816,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-05-01,M05,128.056,0.23403805662312038
41817,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-06-01,M06,126.808,-0.518557453184687
41818,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-07-01,M07,128.975,0.011631513647625269
41819,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-08-01,M08,128.885,1.3900470429050182
41820,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-09-01,M09,128.418,1.3071843863649013
41821,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-10-01,M10,129.261,-0.15525791351902463
41822,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-11-01,M11,127.999,-0.35033359543478193
41823,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2018-12-01,M12,129.512,0.19728138514740756
41824,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-01-01,M01,129.348,-0.09268699601444608
41825,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-02-01,M02,129.384,0.30778295487141616
41826,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-03-01,M03,128.834,0.5204147713530061
41827,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-04-01,M04,130.401,1.1683928779238961
41828,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-05-01,M05,130.993,2.293527831573683
41829,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-06-01,M06,129.252,1.9273231972746219
41830,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-07-01,M07,131.062,1.618143050978893
41831,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-08-01,M08,129.631,0.5788105675602395
41832,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-09-01,M09,130.681,1.7622140198414682
41833,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-10-01,M10,130.514,0.969356573134994
41834,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-11-01,M11,130.633,2.0578285767857585
41835,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2019-12-01,M12,130.685,0.9057075792204605
41836,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-01-01,M01,129.74,0.30305841605591244
41837,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-02-01,M02,131.831,1.8912693996166574
41838,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-03-01,M03,131.954,2.421720974276975
41839,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-04-01,M04,133.88,2.6679243257336838
41840,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-05-01,M05,134.307,2.5299061781927312
41841,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-06-01,M06,132.816,2.7574041407482985
41842,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-07-01,M07,132.234,0.8942332636462158
41843,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-08-01,M08,133.963,3.341793243899982
41844,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-09-01,M09,132.814,1.6322189147618849
41845,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-10-01,M10,131.207,0.5309775196530531
41846,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-11-01,M11,132.682,1.5685163779443068
41847,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2020-12-01,M12,134.04,2.567241841068202
41848,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2021-01-01,M01,133.823,3.1470633574842033
41849,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2021-02-01,M02,133.531,1.2895297767596459
41850,CUSR0000SEFP02,U.S. city average,Other beverage materials including tea,2021-03-01,M03,134.073,1.6058626491049832
42033,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-03-01,M03,215.044,4.641736210797798
42034,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-04-01,M04,215.776,5.885181786508209
42035,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-05-01,M05,214.714,4.5931266288330885
42036,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-06-01,M06,215.549,3.7930005007897005
42037,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-07-01,M07,216.508,4.43129253669432
42038,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-08-01,M08,214.962,2.470206883401649
42039,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-09-01,M09,215.41,0.9750152346130303
42040,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-10-01,M10,214.941,0.626866789636793
42041,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-11-01,M11,212.272,1.0631358938101965
42042,CUSR0000SEFR,U.S. city average,Sugar and sweets,2012-12-01,M12,213.265,1.1472828509907718
42043,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-01-01,M01,214.726,0.48011230697240226
42044,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-02-01,M02,212.039,-0.8709595983207308
42045,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-03-01,M03,212.165,-1.3387957813284834
42046,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-04-01,M04,211.978,-1.7601586830787497
42047,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-05-01,M05,211.193,-1.6398558081913595
42048,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-06-01,M06,212.204,-1.551851319189601
42049,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-07-01,M07,211.359,-2.378203114896449
42050,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-08-01,M08,209.093,-2.730249997674006
42051,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-09-01,M09,209.606,-2.694396731813753
42052,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-10-01,M10,210.389,-2.117790463429492
42053,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-11-01,M11,209.363,-1.3704115474485579
42054,CUSR0000SEFR,U.S. city average,Sugar and sweets,2013-12-01,M12,207.795,-2.5648840644268867
42055,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-01-01,M01,209.895,-2.249843987220923
42056,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-02-01,M02,209.741,-1.0837628926753884
42057,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-03-01,M03,211.146,-0.48028656941531134
42058,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-04-01,M04,208.982,-1.4133542160035484
42059,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-05-01,M05,207.95,-1.5355622582187922
42060,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-06-01,M06,208.688,-1.6568961942282079
42061,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-07-01,M07,207.522,-1.8153946602699755
42062,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-08-01,M08,208.111,-0.46964747743827306
42063,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-09-01,M09,211.462,0.8854708357585173
42064,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-10-01,M10,209.363,-0.48766808150616514
42065,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-11-01,M11,208.922,-0.21063893811227308
42066,CUSR0000SEFR,U.S. city average,Sugar and sweets,2014-12-01,M12,210.019,1.0702856180370146
42067,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-01-01,M01,214.024,1.967174063222088
42068,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-02-01,M02,216.65,3.294062677302012
42069,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-03-01,M03,216.216,2.4011821204285244
42070,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-04-01,M04,214.157,2.4762898240039855
42071,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-05-01,M05,216.413,4.069728300072151
42072,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-06-01,M06,215.925,3.467856321398455
42073,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-07-01,M07,216.926,4.5315677373965135
42074,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-08-01,M08,217.194,4.3644977920436645
42075,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-09-01,M09,218.193,3.183077810670487
42076,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-10-01,M10,216.697,3.5030067394907327
42077,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-11-01,M11,215.569,3.1815701553689957
42078,CUSR0000SEFR,U.S. city average,Sugar and sweets,2015-12-01,M12,215.451,2.5864326560930184
42079,CUSR0000SEFR,U.S. city average,Sugar and sweets,2016-01-01,M01,215.261,0.5779725638246136
